,auctionID_lot,1,2,n,loc,cat0,cat1,low_rel_high,final_price,high_estimate,num_bids
235,c20095_16,1.71,1.62,4,new york,art,impressionist/20th/21st century art,0.7142857142857143,950000.0,700000.0,9
236,c20095_17,0.8104444444444444,0.785,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,12400000.0,18000000.0,5
237,c20095_18,0.756,0.732,3,new york,art,impressionist/20th/21st century art,0.6,3100000.0,5000000.0,4
238,c20095_19,0.5344375,0.5058125,5,new york,art,impressionist/20th/21st century art,0.5,37000000.0,80000000.0,5
239,c20095_20,3.0352941176470587,3.0352941176470587,6,new york,art,impressionist/20th/21st century art,0.7647058823529411,2100000.0,850000.0,19
240,c20095_21,1.4228571428571428,1.4057142857142857,6,new york,art,impressionist/20th/21st century art,0.7142857142857143,4100000.0,3500000.0,18
241,c20095_23,0.732,0.684,4,new york,art,impressionist/20th/21st century art,0.6,3000000.0,5000000.0,6
242,c20095_24,1.1030555555555555,1.07125,4,new york,art,impressionist/20th/21st century art,0.7777777777777778,17000000.0,18000000.0,16
243,c20095_25,1.224,1.176,8,new york,art,impressionist/20th/21st century art,0.6,2500000.0,2500000.0,13
244,c20095_26,1.25,1.15,6,new york,art,impressionist/20th/21st century art,0.6666666666666666,1200000.0,1200000.0,7
245,c20095_28,3.1,2.9,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,1500000.0,600000.0,17
246,c20095_3,6.6,6.36,8,new york,art,impressionist/20th/21st century art,0.6,2700000.0,500000.0,10
247,c20095_30,0.882,0.84,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,420000.0,600000.0,8
248,c20095_31,0.9214705882352942,0.8810588235294118,2,new york,art,impressionist/20th/21st century art,0.7647058823529411,6500000.0,8500000.0,4
249,c20095_32,0.92,0.8666666666666667,3,new york,art,impressionist/20th/21st century art,0.7777777777777778,3400000.0,4500000.0,4
250,c20095_33,1.764,1.7136,8,new york,art,impressionist/20th/21st century art,0.6,700000.0,500000.0,19
251,c20095_36,0.924,0.882,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,220000.0,300000.0,6
252,c20095_37,1.386,1.26,3,new york,art,impressionist/20th/21st century art,0.75,220000.0,200000.0,8
253,c20095_38,0.8505,0.84,3,new york,art,impressionist/20th/21st century art,0.6666666666666666,810000.0,1200000.0,7
254,c20095_39,1.26,1.18125,3,new york,art,impressionist/20th/21st century art,0.75,800000.0,800000.0,6
255,c20095_4,1.75,1.75,3,new york,art,impressionist/20th/21st century art,0.7083333333333334,1700000.0,1200000.0,15
256,c20095_5,1.49625,1.456875,7,new york,art,impressionist/20th/21st century art,0.75,950000.0,800000.0,13
257,c20095_6,2.3625,2.205,4,new york,art,impressionist/20th/21st century art,0.75,375000.0,200000.0,7
258,c20095_8,1.8,1.764,7,new york,art,impressionist/20th/21st century art,0.7142857142857143,1000000.0,700000.0,13
259,c20206_1,5.46,5.04,3,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1300000.0,300000.0,6
260,c20206_101,1.512,1.449,6,shanghai,art,impressionist/20th/21st century art,0.5,240000.0,200000.0,12
261,c20206_105,1.302,1.26,4,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1550000.0,1500000.0,11
262,c20206_106,1.134,1.1025,5,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,108000.0,120000.0,9
263,c20206_109,1.19,1.155,5,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1700000.0,1800000.0,6
264,c20206_11,1.1592,1.134,8,shanghai,art,impressionist/20th/21st century art,0.6,4600000.0,5000000.0,9
265,c20206_110,1.764,1.68,8,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,420000.0,300000.0,14
266,c20206_113,1.26,1.26,2,shanghai,art,impressionist/20th/21st century art,0.6,2500000.0,2500000.0,12
267,c20206_115,0.9576,0.9324,3,shanghai,art,impressionist/20th/21st century art,0.72,1900000.0,2500000.0,3
268,c20206_117,1.995,1.89,7,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,190000.0,120000.0,16
269,c20206_119,2.079,2.016,6,shanghai,art,impressionist/20th/21st century art,0.75,330000.0,200000.0,12
270,c20206_12,0.72375,0.68625,2,shanghai,art,impressionist/20th/21st century art,0.609375,19000000.0,32000000.0,2
271,c20206_122,0.63,0.5775,4,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,60000.0,120000.0,6
272,c20206_13,1.3533333333333333,1.3533333333333333,7,shanghai,art,impressionist/20th/21st century art,0.6111111111111112,20000000.0,18000000.0,14
273,c20206_14,1.660909090909091,1.6322727272727273,13,shanghai,art,impressionist/20th/21st century art,0.5454545454545454,2900000.0,2200000.0,18
274,c20206_16,1.33,1.26,2,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,950000.0,900000.0,8
275,c20206_17,2.646,2.52,3,shanghai,art,impressionist/20th/21st century art,0.5,420000.0,200000.0,11
276,c20206_19,1.4,1.33,5,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,2000000.0,1800000.0,10
277,c20206_2,6.552,6.3,3,shanghai,art,impressionist/20th/21st century art,0.44,2600000.0,500000.0,6
278,c20206_20,5.5125,5.355,10,shanghai,art,impressionist/20th/21st century art,0.625,3500000.0,800000.0,20
279,c20206_21,1.89,1.764,5,shanghai,art,impressionist/20th/21st century art,0.6,750000.0,500000.0,15
280,c20206_22,2.394,2.268,3,shanghai,art,impressionist/20th/21st century art,0.75,380000.0,200000.0,12
281,c20206_23,7.14,6.72,6,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,170000.0,30000.0,27
282,c20206_25,5.58,5.4,5,shanghai,art,impressionist/20th/21st century art,0.7142857142857143,1550000.0,350000.0,13
283,c20206_26,3.276,3.024,2,shanghai,art,impressionist/20th/21st century art,0.6,130000.0,50000.0,18
284,c20206_29,2.52,2.415,8,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1200000.0,600000.0,21
285,c20206_3,6.3,5.88,5,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,4500000.0,900000.0,21
286,c20206_31,2.1,1.995,3,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1000000.0,600000.0,13
287,c20206_33,1.015,0.98,2,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1450000.0,1800000.0,8
288,c20206_36,1.064,1.024,4,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,13000000.0,15000000.0,12
289,c20206_38,0.7701818181818182,0.7047272727272728,2,shanghai,art,impressionist/20th/21st century art,0.6363636363636364,35000000.0,55000000.0,6
290,c20206_4,4.725,4.725,6,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,4500000.0,1200000.0,18
291,c20206_44,0.936,0.9,2,shanghai,art,impressionist/20th/21st century art,0.7142857142857143,5200000.0,7000000.0,4
292,c20206_45,0.756,0.714,2,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1800000.0,3000000.0,2
293,c20206_48,1.323,1.2915,6,shanghai,art,impressionist/20th/21st century art,0.75,840000.0,800000.0,7
294,c20206_49,3.15,3.07125,13,shanghai,art,impressionist/20th/21st century art,0.75,2000000.0,800000.0,24
295,c20206_52,0.798,0.735,2,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,380000.0,600000.0,2
296,c20206_54,1.47,1.365,6,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1400000.0,1200000.0,11
297,c20206_56,1.554,1.512,3,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1850000.0,1500000.0,16
298,c20206_59,2.94,2.73,7,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,1400000.0,600000.0,17
299,c20206_6,0.948,0.918,3,shanghai,art,impressionist/20th/21st century art,0.65,15500000.0,20000000.0,7
300,c20206_60,1.134,1.092,2,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,2700000.0,3000000.0,9
301,c20206_61,0.756,0.7056,2,shanghai,art,impressionist/20th/21st century art,0.6,1500000.0,2500000.0,4
302,c20206_62,0.7875,0.748125,3,shanghai,art,impressionist/20th/21st century art,0.6875,2000000.0,3200000.0,5
303,c20206_66,1.728,1.62,2,shanghai,art,impressionist/20th/21st century art,0.7142857142857143,480000.0,350000.0,4
304,c20206_67,2.52,2.34,6,shanghai,art,impressionist/20th/21st century art,0.7142857142857143,140000.0,70000.0,13
305,c20206_68,0.9576,0.882,6,shanghai,art,impressionist/20th/21st century art,0.6,380000.0,500000.0,8
306,c20206_69,2.52,2.4192,11,shanghai,art,impressionist/20th/21st century art,0.6,5000000.0,2500000.0,25
307,c20206_7,1.752,1.704,3,shanghai,art,impressionist/20th/21st century art,0.6,7000000.0,5000000.0,15
308,c20206_71,1.176,1.092,2,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,140000.0,150000.0,6
309,c20206_72,1.554,1.512,3,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,185000.0,150000.0,13
310,c20206_73,0.756,0.7056,2,shanghai,art,impressionist/20th/21st century art,0.6,300000.0,500000.0,2
311,c20206_77,0.756,0.7434,4,shanghai,art,impressionist/20th/21st century art,0.6,3000000.0,5000000.0,8
312,c20206_80,1.89,1.81125,4,shanghai,art,impressionist/20th/21st century art,0.75,120000.0,80000.0,15
313,c20206_88,1.134,1.0584,4,shanghai,art,impressionist/20th/21st century art,0.6,450000.0,500000.0,8
314,c20206_9,3.36,3.255,7,shanghai,art,impressionist/20th/21st century art,0.6666666666666666,3200000.0,1200000.0,8
315,c20376_1,6.3,6.18,11,new york,art,impressionist/20th/21st century art,0.7,5200000.0,1000000.0,27
316,c20376_10,1.0063636363636363,1.0063636363636363,7,new york,art,impressionist/20th/21st century art,0.6363636363636364,48000000.0,55000000.0,14
317,c20376_11,1.78,1.74,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,4400000.0,3000000.0,25
318,c20376_12,1.94,1.9,3,new york,art,impressionist/20th/21st century art,0.6666666666666666,4800000.0,3000000.0,21
319,c20376_13,3.6,3.24,3,new york,art,impressionist/20th/21st century art,0.7142857142857143,200000.0,70000.0,15
320,c20376_14,26.04,26.04,6,new york,art,impressionist/20th/21st century art,0.6666666666666666,620000.0,30000.0,29
321,c20376_15,1.1148,1.1148,6,new york,art,impressionist/20th/21st century art,0.6,24000000.0,25000000.0,13
322,c20376_16,0.84,0.792,2,new york,art,impressionist/20th/21st century art,0.6,1700000.0,2500000.0,8
323,c20376_17,2.4192,2.3688,5,new york,art,impressionist/20th/21st century art,0.6,480000.0,250000.0,25
324,c20376_18,1.8,1.64,3,new york,art,impressionist/20th/21st century art,0.6666666666666666,2200000.0,1500000.0,10
325,c20376_19,1.12,1.05,3,new york,art,impressionist/20th/21st century art,0.6666666666666666,800000.0,900000.0,6
326,c20376_20,6.680357142857143,6.598571428571429,7,new york,art,impressionist/20th/21st century art,0.7142857142857143,40500000.0,7000000.0,48
327,c20376_21,13.5,13.0,7,new york,art,impressionist/20th/21st century art,0.6666666666666666,1300000.0,120000.0,28
328,c20376_24,1.95,1.85,4,new york,art,impressionist/20th/21st century art,0.75,1900000.0,1200000.0,15
329,c20376_25,1.457142857142857,1.4228571428571428,6,new york,art,impressionist/20th/21st century art,0.7142857142857143,4200000.0,3500000.0,14
330,c20376_26,1.26,1.236,7,new york,art,impressionist/20th/21st century art,0.6,5200000.0,5000000.0,11
331,c20376_27,0.829,0.7962857142857143,2,new york,art,impressionist/20th/21st century art,0.7142857142857143,25000000.0,35000000.0,4
332,c20376_28,1.19,1.17,6,new york,art,impressionist/20th/21st century art,0.6666666666666666,5900000.0,6000000.0,10
333,c20376_3,1.5666666666666667,1.5,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,2300000.0,1800000.0,12
334,c20376_30,2.301625,2.273,7,new york,art,impressionist/20th/21st century art,0.5,7700000.0,4000000.0,37
335,c20376_31,1.5,1.42,7,new york,art,impressionist/20th/21st century art,0.6666666666666666,3700000.0,3000000.0,11
336,c20376_33,2.0475,1.995,6,new york,art,impressionist/20th/21st century art,0.6666666666666666,975000.0,600000.0,15
337,c20376_36,2.7903846153846152,2.7023076923076923,4,new york,art,impressionist/20th/21st century art,0.6923076923076923,15500000.0,6500000.0,28
338,c20376_37,0.9545454545454546,0.9025,2,new york,art,impressionist/20th/21st century art,0.8181818181818182,18000000.0,22000000.0,4
339,c20376_38,1.944,1.848,7,new york,art,impressionist/20th/21st century art,0.72,4000000.0,2500000.0,11
340,c20376_39,0.7893333333333333,0.7740666666666667,3,new york,art,impressionist/20th/21st century art,0.6666666666666666,10000000.0,15000000.0,5
341,c20376_40,1.2156666666666667,1.2156666666666667,7,new york,art,impressionist/20th/21st century art,0.6666666666666666,12400000.0,12000000.0,21
342,c20376_41,1.3575,1.3575,5,new york,art,impressionist/20th/21st century art,0.6666666666666666,21000000.0,18000000.0,13
343,c20376_43,1.08,0.984,2,new york,art,impressionist/20th/21st century art,0.72,2200000.0,2500000.0,8
344,c20376_44,0.8526666666666667,0.8526666666666667,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,22000000.0,30000000.0,9
345,c20376_45,0.795,0.735,2,new york,art,impressionist/20th/21st century art,0.75,2600000.0,4000000.0,3
346,c20376_48,2.37,2.37,4,new york,art,impressionist/20th/21st century art,0.75,3900000.0,2000000.0,24
347,c20376_49,1.89,1.8144,4,new york,art,impressionist/20th/21st century art,0.6,750000.0,500000.0,22
348,c20376_5,1.22,1.22,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,3000000.0,3000000.0,10
349,c20376_51,0.9,0.8657142857142858,3,new york,art,impressionist/20th/21st century art,0.7142857142857143,5200000.0,7000000.0,4
350,c20376_52,1.0535,1.0535,7,new york,art,impressionist/20th/21st century art,0.7142857142857143,6100000.0,7000000.0,10
351,c20376_53,1.128,1.08,4,new york,art,impressionist/20th/21st century art,0.6,2300000.0,2500000.0,10
352,c20376_54,0.972,0.948,7,new york,art,impressionist/20th/21st century art,0.6,4000000.0,5000000.0,23
353,c20376_55,1.2290833333333333,1.21,8,new york,art,impressionist/20th/21st century art,0.6666666666666666,6100000.0,6000000.0,22
354,c20376_56,0.816,0.792,2,new york,art,impressionist/20th/21st century art,0.6,1650000.0,2500000.0,8
355,c20376_58,0.792375,0.792375,3,new york,art,impressionist/20th/21st century art,0.75,13500000.0,20000000.0,4
356,c20376_59,0.856,0.84,2,new york,art,impressionist/20th/21st century art,0.7333333333333333,5300000.0,7500000.0,3
357,c20376_6,3.42,3.18,4,new york,art,impressionist/20th/21st century art,0.7,2800000.0,1000000.0,26
358,c20376_65,1.428,1.428,6,new york,art,impressionist/20th/21st century art,0.6666666666666666,680000.0,600000.0,16
359,c20376_69,0.8836363636363637,0.8618181818181818,3,new york,art,impressionist/20th/21st century art,0.6363636363636364,4000000.0,5500000.0,8
360,c20376_70,1.41,1.35,4,new york,art,impressionist/20th/21st century art,0.75,2300000.0,2000000.0,18
361,c20376_72,0.588,0.564,5,new york,art,impressionist/20th/21st century art,0.6,2400000.0,5000000.0,8
362,c20376_73,1.1,1.05,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,1050000.0,1200000.0,7
363,c20376_74,0.74,0.7,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,1800000.0,3000000.0,4
364,c20376_75,0.798,0.735,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,380000.0,600000.0,2
365,c20376_76,2.07,2.01,3,new york,art,impressionist/20th/21st century art,0.75,3400000.0,2000000.0,23
366,c20376_77,0.798,0.798,6,new york,art,impressionist/20th/21st century art,0.6666666666666666,950000.0,1500000.0,2
367,c20376_78,0.7714285714285715,0.7028571428571428,2,new york,art,impressionist/20th/21st century art,0.7142857142857143,2200000.0,3500000.0,3
368,c20376_79,1.0114285714285713,0.9771428571428571,4,new york,art,impressionist/20th/21st century art,0.7142857142857143,2900000.0,3500000.0,9
369,c20376_8,2.303,1.9213333333333333,2,new york,art,impressionist/20th/21st century art,0.6666666666666666,60000000.0,30000000.0,17
370,c20376_80,1.2514285714285713,1.217142857142857,3,new york,art,impressionist/20th/21st century art,0.7142857142857143,3600000.0,3500000.0,13
371,c20376_81,0.744,0.696,2,new york,art,impressionist/20th/21st century art,0.6,1500000.0,2500000.0,3
372,c20376_82,1.2333333333333334,1.2,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,1800000.0,1800000.0,10
373,c20376_9,2.2666666666666666,2.2,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,1650000.0,900000.0,19
374,c20663_1,1.9656,1.9152,8,london,art,impressionist/20th/21st century art,0.72,390000.0,250000.0,11
375,c20663_10,2.03,1.96,11,london,art,impressionist/20th/21st century art,0.6666666666666666,290000.0,180000.0,17
376,c20663_100,1.4112,1.3608,2,london,art,impressionist/20th/21st century art,0.6,560000.0,500000.0,14
377,c20663_106,1.092,1.008,3,london,art,impressionist/20th/21st century art,0.6666666666666666,260000.0,300000.0,6
378,c20663_109,2.646,2.52,6,london,art,impressionist/20th/21st century art,0.75,420000.0,200000.0,19
379,c20663_11,2.646,2.583,10,london,art,impressionist/20th/21st century art,0.75,420000.0,200000.0,16
380,c20663_110,1.1088,1.0584,5,london,art,impressionist/20th/21st century art,0.6,440000.0,500000.0,14
381,c20663_12,2.8,2.73,7,london,art,impressionist/20th/21st century art,0.6666666666666666,400000.0,180000.0,23
382,c20663_13,2.1,2.016,4,london,art,impressionist/20th/21st century art,0.6666666666666666,250000.0,150000.0,15
383,c20663_14,1.995,1.89,7,london,art,impressionist/20th/21st century art,0.6666666666666666,95000.0,60000.0,11
384,c20663_16,2.856,2.772,10,london,art,impressionist/20th/21st century art,0.6666666666666666,340000.0,150000.0,22
385,c20663_17,3.255,3.15,7,london,art,impressionist/20th/21st century art,0.5,155000.0,60000.0,27
386,c20663_18,4.725,4.5675,7,london,art,impressionist/20th/21st century art,0.75,300000.0,80000.0,24
