index,Unnamed: 0,auction_ID,lot,lot_name,low_estimate,high_estimate,estimate_currency,final_price,bid,bid_currency,time,global_ID,bid_rel
708,708,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,9,Banksy 班克斯 | Laugh Now But One Day We'll Be in Charge 現在儘管笑吧，終有一天我們將為主宰者,6200000.0,9300000.0,HKD,17720000.0,14500000.0,HKD,145440.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_9Banksy 班克斯 | Laugh Now But One Day We'll Be in Charge 現在儘管笑吧，終有一天我們將為主宰者,1.8709677419354838
707,707,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,9,Banksy 班克斯 | Laugh Now But One Day We'll Be in Charge 現在儘管笑吧，終有一天我們將為主宰者,6200000.0,9300000.0,HKD,17720000.0,14000000.0,HKD,143610.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_9Banksy 班克斯 | Laugh Now But One Day We'll Be in Charge 現在儘管笑吧，終有一天我們將為主宰者,1.8064516129032258
714,714,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,10,Jeremy Scott (Creative Director of MOSCHINO) 傑瑞米・斯科特 (MOSCHINO 設計總監) | Jay Chou The Invincible 1 World Tour Costumes (2016-2017) (Set of Two) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝（一組兩套）(2016-2017),850000.0,1400000.0,HKD,1197000.0,950000.0,HKD,148050.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_10Jeremy Scott (Creative Director of MOSCHINO) 傑瑞米・斯科特 (MOSCHINO 設計總監) | Jay Chou The Invincible 1 World Tour Costumes (2016-2017) (Set of Two) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝（一組兩套）(2016-2017),0.8444444444444444
713,713,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,10,Jeremy Scott (Creative Director of MOSCHINO) 傑瑞米・斯科特 (MOSCHINO 設計總監) | Jay Chou The Invincible 1 World Tour Costumes (2016-2017) (Set of Two) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝（一組兩套）(2016-2017),850000.0,1400000.0,HKD,1197000.0,900000.0,HKD,147855.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_10Jeremy Scott (Creative Director of MOSCHINO) 傑瑞米・斯科特 (MOSCHINO 設計總監) | Jay Chou The Invincible 1 World Tour Costumes (2016-2017) (Set of Two) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝（一組兩套）(2016-2017),0.8
729,729,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,11,Yukimasa Ida 井田幸昌 | King of Rock 搖滾之王,500000.0,800000.0,HKD,2772000.0,2200000.0,HKD,152205.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_11Yukimasa Ida 井田幸昌 | King of Rock 搖滾之王,3.3846153846153846
728,728,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,11,Yukimasa Ida 井田幸昌 | King of Rock 搖滾之王,500000.0,800000.0,HKD,2772000.0,2000000.0,HKD,151620.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_11Yukimasa Ida 井田幸昌 | King of Rock 搖滾之王,3.076923076923077
735,735,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,12,Pablo Picasso 巴布羅・畢加索 | Buste d’homme 男子半身像,93000000.0,143000000.0,HKD,108923000.0,93000000.0,HKD,154845.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_12Pablo Picasso 巴布羅・畢加索 | Buste d’homme 男子半身像,0.788135593220339
734,734,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,12,Pablo Picasso 巴布羅・畢加索 | Buste d’homme 男子半身像,93000000.0,143000000.0,HKD,108923000.0,92000000.0,HKD,154680.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_12Pablo Picasso 巴布羅・畢加索 | Buste d’homme 男子半身像,0.7796610169491526
751,751,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,13,Jill Mulleady 吉爾・穆利迪 | Great Pains to Simplify my Environment 痛苦地簡化了我的環境,600000.0,900000.0,HKD,1386000.0,1100000.0,HKD,161865.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_13Jill Mulleady 吉爾・穆利迪 | Great Pains to Simplify my Environment 痛苦地簡化了我的環境,1.4666666666666666
750,750,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,13,Jill Mulleady 吉爾・穆利迪 | Great Pains to Simplify my Environment 痛苦地簡化了我的環境,600000.0,900000.0,HKD,1386000.0,1000000.0,HKD,161190.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_13Jill Mulleady 吉爾・穆利迪 | Great Pains to Simplify my Environment 痛苦地簡化了我的環境,1.3333333333333333
754,754,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,14,Tomoo Gokita 五木田智央 | Mature #1 成熟 #1,1000000.0,2000000.0,HKD,1386000.0,17100000.0,HKD,164910.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_14Tomoo Gokita 五木田智央 | Mature #1 成熟 #1,11.4
755,755,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,14,Tomoo Gokita 五木田智央 | Mature #1 成熟 #1,1000000.0,2000000.0,HKD,1386000.0,15100000.0,HKD,164940.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_14Tomoo Gokita 五木田智央 | Mature #1 成熟 #1,10.066666666666666
762,762,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,15,Jean-Michel Basquiat 尚・米榭・巴斯基亞 | Untitled 無題,255000000.0,350000000.0,HKD,289316000.0,250000000.0,HKD,166845.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_15Jean-Michel Basquiat 尚・米榭・巴斯基亞 | Untitled 無題,0.8264462809917356
761,761,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,15,Jean-Michel Basquiat 尚・米榭・巴斯基亞 | Untitled 無題,255000000.0,350000000.0,HKD,289316000.0,245000000.0,HKD,166710.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_15Jean-Michel Basquiat 尚・米榭・巴斯基亞 | Untitled 無題,0.8099173553719008
782,782,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,16,Rashid Johnson 拉希德・約翰遜 | Color men 有色人種,2200000.0,4200000.0,HKD,7435000.0,6000000.0,HKD,176235.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_16Rashid Johnson 拉希德・約翰遜 | Color men 有色人種,1.875
781,781,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,16,Rashid Johnson 拉希德・約翰遜 | Color men 有色人種,2200000.0,4200000.0,HKD,7435000.0,5500000.0,HKD,175830.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_16Rashid Johnson 拉希德・約翰遜 | Color men 有色人種,1.71875
789,789,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,17,Cai Guo-Qiang 蔡國強 | Furious Tiger 一隻猛虎,1500000.0,2500000.0,HKD,1890000.0,1500000.0,HKD,179205.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_17Cai Guo-Qiang 蔡國強 | Furious Tiger 一隻猛虎,0.75
787,787,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,17,Cai Guo-Qiang 蔡國強 | Furious Tiger 一隻猛虎,1500000.0,2500000.0,HKD,1890000.0,1400000.0,HKD,178590.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_17Cai Guo-Qiang 蔡國強 | Furious Tiger 一隻猛虎,0.7
796,796,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,18,Zao Wou-Ki 趙無極 | 14.05.63,30000000.0,50000000.0,HKD,38834000.0,32000000.0,HKD,182520.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_18Zao Wou-Ki 趙無極 | 14.05.63,0.8
795,795,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,18,Zao Wou-Ki 趙無極 | 14.05.63,30000000.0,50000000.0,HKD,38834000.0,30000000.0,HKD,181755.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_18Zao Wou-Ki 趙無極 | 14.05.63,0.75
804,804,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,19,Sterling Ruby 斯特林・魯比 | SP15,2700000.0,3800000.0,HKD,4773000.0,3800000.0,HKD,187635.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_19Sterling Ruby 斯特林・魯比 | SP15,1.1692307692307693
803,803,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,19,Sterling Ruby 斯特林・魯比 | SP15,2700000.0,3800000.0,HKD,4773000.0,3500000.0,HKD,186720.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_19Sterling Ruby 斯特林・魯比 | SP15,1.0769230769230769
809,809,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,20,Frank Stella 弗蘭克・斯特拉 | Untitled (Double Concentric Square) 無題（雙同心正方形）,32000000.0,48000000.0,HKD,42281000.0,35000000.0,HKD,189675.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_20Frank Stella 弗蘭克・斯特拉 | Untitled (Double Concentric Square) 無題（雙同心正方形）,0.875
808,808,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,20,Frank Stella 弗蘭克・斯特拉 | Untitled (Double Concentric Square) 無題（雙同心正方形）,32000000.0,48000000.0,HKD,42281000.0,30000000.0,HKD,189525.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_20Frank Stella 弗蘭克・斯特拉 | Untitled (Double Concentric Square) 無題（雙同心正方形）,0.75
816,816,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,21,a'strict | Waterfall - Sands 瀑布 - 流沙,480000.0,650000.0,HKD,945000.0,750000.0,HKD,192885.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_21a'strict | Waterfall - Sands 瀑布 - 流沙,1.3274336283185841
815,815,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,21,a'strict | Waterfall - Sands 瀑布 - 流沙,480000.0,650000.0,HKD,945000.0,700000.0,HKD,192795.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_21a'strict | Waterfall - Sands 瀑布 - 流沙,1.238938053097345
822,822,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,22,Tomas Chan | Jay Chou The Invincible 1 World Tour Costume (2016-2017) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝（2016-2017）,700000.0,1200000.0,HKD,856800.0,680000.0,HKD,196200.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_22Tomas Chan | Jay Chou The Invincible 1 World Tour Costume (2016-2017) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝（2016-2017）,0.7157894736842105
821,821,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,22,Tomas Chan | Jay Chou The Invincible 1 World Tour Costume (2016-2017) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝（2016-2017）,700000.0,1200000.0,HKD,856800.0,650000.0,HKD,194865.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_22Tomas Chan | Jay Chou The Invincible 1 World Tour Costume (2016-2017) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝（2016-2017）,0.6842105263157895
829,829,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,23,Dana Schutz 戴娜・舒茨 | Wrong Objects Saved for the Future 為將來保存了錯誤的東西,12000000.0,20000000.0,HKD,15905000.0,13000000.0,HKD,198405.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_23Dana Schutz 戴娜・舒茨 | Wrong Objects Saved for the Future 為將來保存了錯誤的東西,0.8125
828,828,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,23,Dana Schutz 戴娜・舒茨 | Wrong Objects Saved for the Future 為將來保存了錯誤的東西,12000000.0,20000000.0,HKD,15905000.0,12000000.0,HKD,197790.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_23Dana Schutz 戴娜・舒茨 | Wrong Objects Saved for the Future 為將來保存了錯誤的東西,0.75
837,837,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,24,Zhang Enli 張恩利 | Kiss Series (6) 接吻系列（6）,1500000.0,2500000.0,HKD,3528000.0,2800000.0,HKD,200790.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_24Zhang Enli 張恩利 | Kiss Series (6) 接吻系列（6）,1.4
836,836,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,24,Zhang Enli 張恩利 | Kiss Series (6) 接吻系列（6）,1500000.0,2500000.0,HKD,3528000.0,2600000.0,HKD,200550.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_24Zhang Enli 張恩利 | Kiss Series (6) 接吻系列（6）,1.3
851,851,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,26,Yoshitomo Nara 奈良美智 | Untitled 無題,18000000.0,28000000.0,HKD,27400000.0,22500000.0,HKD,211335.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_26Yoshitomo Nara 奈良美智 | Untitled 無題,0.9782608695652174
850,850,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,26,Yoshitomo Nara 奈良美智 | Untitled 無題,18000000.0,28000000.0,HKD,27400000.0,22000000.0,HKD,210885.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_26Yoshitomo Nara 奈良美智 | Untitled 無題,0.9565217391304348
860,860,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,27,Takashi Murakami 村上隆 | Flower Ball (Kindergarten Days) 花球（育幼園的日子）,3000000.0,5000000.0,HKD,5257000.0,4200000.0,HKD,214155.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_27Takashi Murakami 村上隆 | Flower Ball (Kindergarten Days) 花球（育幼園的日子）,1.05
859,859,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,27,Takashi Murakami 村上隆 | Flower Ball (Kindergarten Days) 花球（育幼園的日子）,3000000.0,5000000.0,HKD,5257000.0,4000000.0,HKD,213540.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_27Takashi Murakami 村上隆 | Flower Ball (Kindergarten Days) 花球（育幼園的日子）,1.0
870,870,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,28,Gerhard Richter 格哈德・里希特 | Abstraktes Bild 抽象畫,14000000.0,22000000.0,HKD,23165000.0,20000000.0,HKD,218100.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_28Gerhard Richter 格哈德・里希特 | Abstraktes Bild 抽象畫,1.1111111111111112
869,869,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,28,Gerhard Richter 格哈德・里希特 | Abstraktes Bild 抽象畫,14000000.0,22000000.0,HKD,23165000.0,19000000.0,HKD,217800.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_28Gerhard Richter 格哈德・里希特 | Abstraktes Bild 抽象畫,1.0555555555555556
875,875,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,29,Adrian Ghenie 亞德里安・格尼 | Pie Fight Interior 9 餡餅鬥室内 9,22000000.0,38000000.0,HKD,26795000.0,22000000.0,HKD,220695.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_29Adrian Ghenie 亞德里安・格尼 | Pie Fight Interior 9 餡餅鬥室内 9,0.7333333333333333
874,874,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,29,Adrian Ghenie 亞德里安・格尼 | Pie Fight Interior 9 餡餅鬥室内 9,22000000.0,38000000.0,HKD,26795000.0,21000000.0,HKD,220305.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_29Adrian Ghenie 亞德里安・格尼 | Pie Fight Interior 9 餡餅鬥室内 9,0.7
886,886,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,30,Zhang Enli 張恩利 | Tree in Winter 1 冬天的樹 1,1200000.0,2800000.0,HKD,3528000.0,2800000.0,HKD,224670.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_30Zhang Enli 張恩利 | Tree in Winter 1 冬天的樹 1,1.4
885,885,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,30,Zhang Enli 張恩利 | Tree in Winter 1 冬天的樹 1,1200000.0,2800000.0,HKD,3528000.0,2600000.0,HKD,224370.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_30Zhang Enli 張恩利 | Tree in Winter 1 冬天的樹 1,1.3
890,890,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,31,Genieve Figgis 熱尼維・菲吉斯 | Blue Staircase 藍色樓梯,600000.0,800000.0,HKD,1008000.0,800000.0,HKD,226380.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_31Genieve Figgis 熱尼維・菲吉斯 | Blue Staircase 藍色樓梯,1.1428571428571428
889,889,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,31,Genieve Figgis 熱尼維・菲吉斯 | Blue Staircase 藍色樓梯,600000.0,800000.0,HKD,1008000.0,750000.0,HKD,226185.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_31Genieve Figgis 熱尼維・菲吉斯 | Blue Staircase 藍色樓梯,1.0714285714285714
895,895,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,32,Jia Aili 賈藹力 | The Memory of North Liucao Island 北柳草島的回憶,7000000.0,10000000.0,HKD,8645000.0,7000000.0,HKD,228375.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_32Jia Aili 賈藹力 | The Memory of North Liucao Island 北柳草島的回憶,0.8235294117647058
894,894,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,32,Jia Aili 賈藹力 | The Memory of North Liucao Island 北柳草島的回憶,7000000.0,10000000.0,HKD,8645000.0,6500000.0,HKD,228045.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_32Jia Aili 賈藹力 | The Memory of North Liucao Island 北柳草島的回憶,0.7647058823529411
900,900,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,33,Anish Kapoor 安尼施・卡普爾 | Untitled 無題,3500000.0,5500000.0,HKD,5620000.0,4500000.0,HKD,231450.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_33Anish Kapoor 安尼施・卡普爾 | Untitled 無題,1.0
899,899,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,33,Anish Kapoor 安尼施・卡普爾 | Untitled 無題,3500000.0,5500000.0,HKD,5620000.0,4000000.0,HKD,231255.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_33Anish Kapoor 安尼施・卡普爾 | Untitled 無題,0.8888888888888888
908,908,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_,34,Tomas Chan | Jay Chou The Invincible 1 World Tour Costume（2016-2017) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝 (2016-2017),700000.0,1200000.0,HKD,1260000.0,1000000.0,HKD,233715.0,s1_01_contemporary-curated-asia-jay-chou-x-sothebys-evening-sale?locale=en_34Tomas Chan | Jay Chou The Invincible 1 World Tour Costume（2016-2017) 周杰倫「地表最強1」世界巡迴演唱會舞台服裝 (2016-2017),1.0526315789473684
